year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	3	1379	Southern Vt.	-	Totals	-	-	-	23	14	60	196	95	242	""	26	""	""	""	1819:24	49	2.424	131	0.728	2	""	""	2	1	52	1	""
2018	12621	3	1379	Southern Vt.	-	Opponent Totals	-	-	-	49	32	130	423	182	247	1	29	""	""	""	1819:24	23	1.138	72	0.758	10	""	""	""	7	141	7	""
2018	12621	3	8746	Southwestern (TX)	-	TEAM	-	-	-	""	""	0	""	1	241	""	3	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	8746	Southwestern (TX)	-	Totals	-	-	-	28	24	80	288	125	251	2	42	""	""	""	1879:59	35	1.676	102	0.745	3	""	""	""	1	110	1	""
2018	12621	3	8746	Southwestern (TX)	-	Opponent Totals	-	-	-	35	25	95	333	137	218	""	21	""	""	""	1879:59	28	1.340	97	0.776	7	""	""	""	3	112	5	""
2018	12621	3	23260	Spalding	-	TEAM	-	-	-	""	""	0	""	""	142	""	""	""	3	""	""	0	""	10	1.000	""	""	""	""	""	""	""	""
2018	12621	3	23260	Spalding	-	Totals	-	-	-	49	37	135	269	127	200	4	24	""	""	""	1477:35	31	1.888	73	0.702	4	""	""	""	1	120	1	""
2018	12621	3	23260	Spalding	-	Opponent Totals	-	-	-	31	22	84	252	104	186	2	20	""	""	""	1477:35	44	2.680	80	0.645	4	""	""	1	3	74	3	""
2018	12621	3	673	Springfield	-	TEAM	-	-	-	""	""	0	""	""	197	""	""	""	3	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	673	Springfield	-	Totals	-	-	-	43	41	127	397	177	202	""	12	""	""	""	1569:15	8	0.459	50	0.862	12	""	""	""	3	93	4	""
2018	12621	3	673	Springfield	-	Opponent Totals	-	-	-	8	4	20	130	58	205	1	19	""	""	""	1569:15	43	2.466	131	0.753	2	""	""	5	1	53	2	""
2018	12621	3	9684	St. Elizabeth	-	TEAM	-	-	-	""	""	0	""	""	120	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	9684	St. Elizabeth	-	Totals	-	-	-	9	4	22	139	59	120	1	15	""	""	""	1550:00	117	6.794	165	0.585	""	""	""	""	1	37	1	""
2018	12621	3	9684	St. Elizabeth	-	Opponent Totals	-	-	-	117	81	315	517	282	198	""	20	""	""	""	1550:00	9	0.523	50	0.847	10	""	""	""	3	133	5	""
2018	12621	3	601	St. John Fisher	-	TEAM	-	-	-	""	""	0	""	""	152	""	""	""	4	""	""	0	""	4	1.000	""	""	""	3	""	""	""	""
2018	12621	3	601	St. John Fisher	-	Totals	-	-	-	32	16	80	243	113	152	""	15	""	""	""	1718:41	21	1.100	87	0.806	5	""	""	3	3	107	4	""
2018	12621	3	601	St. John Fisher	-	Opponent Totals	-	-	-	21	10	52	224	109	197	1	24	""	""	""	1718:41	32	1.676	81	0.717	5	""	""	""	1	69	1	""
2018	12621	3	30072	St. Joseph's (Brkln)	-	TEAM	-	-	-	""	""	0	""	""	110	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30072	St. Joseph's (Brkln)	-	Totals	-	-	-	11	5	27	158	66	164	3	27	""	""	""	1460:00	56	3.452	103	0.648	1	""	""	""	2	63	2	""
2018	12621	3	30072	St. Joseph's (Brkln)	-	Opponent Totals	-	-	-	56	46	158	318	159	198	3	11	""	""	""	1460:00	11	0.678	55	0.833	9	""	""	""	2	75	2	""
2018	12621	3	1340	St. Joseph's (L.I.)	-	TEAM	-	-	-	""	""	0	""	""	242	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1340	St. Joseph's (L.I.)	-	Totals	-	-	-	32	26	90	289	134	249	1	23	""	""	""	1560:53	31	1.787	88	0.739	5	""	""	""	1	92	1	""
2018	12621	3	1340	St. Joseph's (L.I.)	-	Opponent Totals	-	-	-	31	14	76	254	119	207	1	21	""	""	""	1560:53	32	1.845	102	0.761	4	""	""	""	3	78	4	""
2018	12621	3	605	St. Joseph's (ME)	-	TEAM	-	-	-	""	""	0	""	""	146	""	""	""	4	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	605	St. Joseph's (ME)	-	Totals	-	-	-	65	60	190	453	230	201	""	13	""	""	""	1730:00	0	0.000	46	1.000	19	""	""	1	3	138	4	""
2018	12621	3	605	St. Joseph's (ME)	-	Opponent Totals	-	-	-	""	""	0	106	47	184	""	16	""	""	""	1730:00	65	3.382	162	0.714	1	""	""	3	""	34	""	""
2018	12621	3	607	St. Lawrence	-	TEAM	-	-	-	""	""	0	""	""	191	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	607	St. Lawrence	-	Totals	-	-	-	30	23	83	254	98	191	3	26	""	""	""	1694:25	26	1.381	79	0.752	7	""	""	""	2	91	3	""
2018	12621	3	607	St. Lawrence	-	Opponent Totals	-	-	-	26	16	68	234	105	194	1	26	""	""	""	1694:25	30	1.593	68	0.694	3	""	""	""	3	91	4	""
2018	12621	3	611	St. Mary's (MD)	-	TEAM	-	-	-	""	""	0	""	""	145	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	611	St. Mary's (MD)	-	Totals	-	-	-	31	23	85	254	101	270	1	28	""	""	""	1628:57	18	0.995	64	0.780	8	""	""	""	2	86	3	""
2018	12621	3	611	St. Mary's (MD)	-	Opponent Totals	-	-	-	18	11	47	199	82	217	3	28	""	""	""	1628:57	31	1.713	70	0.693	3	""	""	""	2	81	3	""
2018	12621	3	614	St. Norbert	-	TEAM	-	-	-	""	""	0	""	""	118	""	""	""	5	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	614	St. Norbert	-	Totals	-	-	-	50	34	134	291	107	118	""	19	""	""	""	1858:58	21	1.017	72	0.774	11	""	""	""	5	95	5	""
2018	12621	3	614	St. Norbert	-	Opponent Totals	-	-	-	21	18	60	181	50	128	2	36	""	""	""	1858:58	50	2.421	105	0.677	2	""	""	""	""	74	1	""
2018	12621	3	615	St. Olaf	-	TEAM	-	-	-	""	""	0	""	""	213	""	""	""	3	""	""	0	""	10	1.000	""	""	""	""	""	""	""	""
2018	12621	3	615	St. Olaf	-	Totals	-	-	-	14	12	40	220	91	213	1	19	""	""	""	1654:49	27	1.468	94	0.777	2	""	""	""	""	74	1	""
2018	12621	3	615	St. Olaf	-	Opponent Totals	-	-	-	27	25	79	237	121	159	1	20	""	""	""	1654:49	14	0.761	77	0.846	9	""	""	""	""	79	1	""
2018	12621	3	618	St. Scholastica	-	TEAM	-	-	-	""	""	0	2	""	214	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	618	St. Scholastica	-	Totals	-	-	-	50	41	141	385	206	214	""	32	""	""	""	1916:36	25	1.174	86	0.775	6	""	""	""	3	103	4	""
2018	12621	3	618	St. Scholastica	-	Opponent Totals	-	-	-	25	20	70	254	111	262	2	43	""	""	""	1916:36	50	2.348	156	0.757	5	""	""	""	3	101	3	""
2018	12621	3	620	St. Thomas (MN)	-	TEAM	-	-	-	""	""	0	""	""	209	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	620	St. Thomas (MN)	-	Totals	-	-	-	48	44	140	316	162	222	""	24	""	""	""	1833:28	11	0.540	43	0.796	11	""	""	""	2	139	3	""
2018	12621	3	620	St. Thomas (MN)	-	Opponent Totals	-	-	-	11	8	30	126	54	239	2	26	""	""	""	1833:28	48	2.356	114	0.704	1	""	""	""	2	55	2	""
2018	12621	3	675	Staten Island	-	TEAM	-	-	-	1	""	2	""	""	262	""	2	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	675	Staten Island	-	Totals	-	-	-	41	24	106	333	138	262	""	28	""	""	""	1753:48	25	1.283	64	0.719	7	""	""	1	5	92	7	""
2018	12621	3	675	Staten Island	-	Opponent Totals	-	-	-	25	16	66	199	89	235	1	39	""	""	""	1753:48	41	2.104	97	0.703	5	""	""	""	""	48	2	""
2018	12621	3	679	Stevens	-	TEAM	-	-	-	""	""	0	""	""	235	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	679	Stevens	-	Totals	-	-	-	29	19	77	322	136	235	1	34	""	""	""	1752:23	19	0.976	71	0.789	8	""	""	""	2	117	3	""
2018	12621	3	679	Stevens	-	Opponent Totals	-	-	-	19	16	54	226	90	237	3	35	""	""	""	1752:23	29	1.489	107	0.787	5	""	""	3	1	86	1	""
2018	12621	3	21852	Stevenson	-	TEAM	-	-	-	""	""	0	""	""	215	""	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	21852	Stevenson	-	Totals	-	-	-	10	5	25	177	66	215	2	26	""	""	""	1609:01	32	1.790	113	0.779	3	""	""	""	3	73	3	""
2018	12621	3	21852	Stevenson	-	Opponent Totals	-	-	-	32	21	85	315	145	201	""	15	""	""	""	1609:01	10	0.559	56	0.848	11	""	""	""	3	104	4	""
2018	12621	3	681	Stockton	-	TEAM	-	-	-	""	""	0	1	""	284	""	3	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	681	Stockton	-	Totals	-	-	-	45	26	116	307	149	303	1	22	""	""	""	2102:29	23	0.985	84	0.785	7	""	""	1	1	119	2	""
2018	12621	3	681	Stockton	-	Opponent Totals	-	-	-	23	15	61	231	108	301	5	43	""	""	""	2102:29	45	1.926	104	0.698	4	""	""	""	1	63	1	""
2018	12621	3	684	Suffolk	-	TEAM	-	-	-	""	""	0	""	""	182	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	684	Suffolk	-	Totals	-	-	-	38	23	99	284	176	189	""	17	""	""	""	1461:00	30	1.848	100	0.769	3	""	""	""	2	104	4	""
2018	12621	3	684	Suffolk	-	Opponent Totals	-	-	-	30	21	81	234	130	197	""	13	""	""	""	1461:00	38	2.341	138	0.784	3	""	""	""	1	79	3	""
2018	12621	3	685	Susquehanna	-	TEAM	-	-	-	""	""	0	""	""	145	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	685	Susquehanna	-	Totals	-	-	-	17	13	47	209	101	225	5	19	""	""	""	1667:24	30	1.619	84	0.737	5	""	""	""	2	61	2	""
2018	12621	3	685	Susquehanna	-	Opponent Totals	-	-	-	30	21	81	235	114	220	3	19	""	""	""	1667:24	17	0.918	81	0.827	7	""	""	3	3	93	4	""
2018	12621	3	686	Swarthmore	-	TEAM	-	-	-	""	""	0	""	""	207	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	686	Swarthmore	-	Totals	-	-	-	15	10	40	228	93	208	2	21	""	""	""	1593:19	27	1.525	60	0.690	4	""	""	""	1	57	1	""
2018	12621	3	686	Swarthmore	-	Opponent Totals	-	-	-	27	23	77	240	87	223	""	18	""	""	""	1593:19	15	0.847	78	0.839	8	""	""	""	2	70	3	""
2018	12621	3	712	TCNJ	-	TEAM	-	-	-	1	""	2	""	1	203	""	""	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	712	TCNJ	-	Totals	-	-	-	33	22	88	266	117	203	1	10	""	""	""	1695:53	33	1.751	87	0.725	4	""	""	""	3	75	3	""
2018	12621	3	712	TCNJ	-	Opponent Totals	-	-	-	33	21	87	260	120	215	""	22	""	""	""	1695:53	33	1.751	84	0.718	2	""	""	""	3	87	4	""
2018	12621	3	1400	Texas Lutheran	-	TEAM	-	-	-	""	""	0	""	""	218	""	""	""	4	""	""	0	""	4	1.000	""	""	""	1	""	""	""	""
2018	12621	3	1400	Texas Lutheran	-	Totals	-	-	-	20	15	55	299	122	218	3	21	""	""	""	1829:27	31	1.525	102	0.767	4	""	""	1	1	104	1	""
2018	12621	3	1400	Texas Lutheran	-	Opponent Totals	-	-	-	31	24	86	307	134	212	""	25	""	""	""	1829:27	20	0.984	102	0.836	7	""	""	""	2	109	4	""
2018	12621	3	23121	Texas-Dallas	-	TEAM	-	-	-	""	""	0	""	""	193	""	""	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	23121	Texas-Dallas	-	Totals	-	-	-	28	20	76	273	114	202	""	23	""	""	""	1657:56	17	0.923	54	0.761	9	""	""	""	1	87	3	""
2018	12621	3	23121	Texas-Dallas	-	Opponent Totals	-	-	-	17	14	48	187	71	169	""	29	""	""	""	1657:56	28	1.520	86	0.754	3	""	""	""	""	57	1	""
2018	12621	3	30028	Texas-Tyler	-	TEAM	-	-	-	""	""	0	""	""	118	""	""	""	4	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	30028	Texas-Tyler	-	Totals	-	-	-	31	13	75	230	99	118	""	11	""	""	""	1545:00	9	0.524	46	0.836	11	""	""	""	1	96	1	""
2018	12621	3	30028	Texas-Tyler	-	Opponent Totals	-	-	-	9	5	23	134	53	123	""	14	""	""	""	1545:00	31	1.806	70	0.693	4	""	""	""	1	63	1	""
2018	12621	3	707	Thiel	-	TEAM	-	-	-	""	""	0	""	""	180	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	707	Thiel	-	Totals	-	-	-	16	11	43	177	87	184	""	14	""	""	""	1480:00	34	2.068	119	0.778	4	""	""	""	1	58	3	""
2018	12621	3	707	Thiel	-	Opponent Totals	-	-	-	34	25	93	324	153	154	""	11	""	""	""	1480:00	16	0.973	71	0.816	6	""	""	""	4	107	4	""
2018	12621	3	2758	Thomas (ME)	-	TEAM	-	-	-	""	""	0	""	""	87	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	2758	Thomas (ME)	-	Totals	-	-	-	51	40	142	318	161	195	1	11	""	""	""	1659:30	26	1.410	83	0.761	5	""	""	1	1	97	1	""
2018	12621	3	2758	Thomas (ME)	-	Opponent Totals	-	-	-	26	21	73	285	110	183	""	8	""	""	""	1659:39	51	2.766	110	0.683	4	""	""	1	2	109	3	""
2018	12621	3	1402	Thomas More	-	TEAM	-	-	-	1	""	2	""	1	250	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	1402	Thomas More	-	Totals	-	-	-	42	20	104	339	139	254	2	27	""	""	""	1833:03	20	0.982	86	0.811	6	""	""	""	1	116	4	""
2018	12621	3	1402	Thomas More	-	Opponent Totals	-	-	-	20	13	53	238	106	203	3	26	""	""	""	1833:03	42	2.062	97	0.698	2	""	""	""	3	86	3	""
2018	12621	3	28749	Transylvania	-	TEAM	-	-	-	""	""	0	""	""	73	""	""	""	5	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	28749	Transylvania	-	Totals	-	-	-	44	22	110	351	162	150	1	5	""	""	""	1697:12	7	0.371	37	0.841	12	""	""	2	""	116	1	""
2018	12621	3	28749	Transylvania	-	Opponent Totals	-	-	-	7	3	17	142	46	153	2	17	""	""	""	1652:12	44	2.397	116	0.725	1	""	""	3	2	52	3	""
2018	12621	3	30037	Trine	-	TEAM	-	-	-	""	1	1	""	""	180	""	""	""	1	""	""	0	""	1	1.000	""	""	""	1	""	""	""	""
2018	12621	3	30037	Trine	-	Totals	-	-	-	22	12	56	230	103	212	1	25	""	""	""	1648:55	30	1.637	97	0.764	4	""	""	1	2	71	2	""
2018	12621	3	30037	Trine	-	Opponent Totals	-	-	-	30	22	82	264	128	190	1	27	""	""	""	1648:55	22	1.201	80	0.784	4	""	""	1	2	116	2	""
2018	12621	3	713	Trinity (CT)	-	TEAM	-	-	-	""	""	0	""	""	174	1	1	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	713	Trinity (CT)	-	Totals	-	-	-	18	17	53	197	92	189	3	17	""	""	""	1379:54	22	1.435	77	0.778	3	""	""	""	1	71	1	""
2018	12621	3	713	Trinity (CT)	-	Opponent Totals	-	-	-	22	15	59	190	99	149	""	13	""	""	""	1379:54	18	1.174	75	0.806	6	""	""	""	2	54	2	""
2018	12621	3	715	Trinity (TX)	-	TEAM	-	-	-	1	""	2	""	1	261	""	1	""	6	""	""	0	""	5	1.000	""	""	""	""	""	""	""	1
2018	12621	3	715	Trinity (TX)	-	Totals	-	-	-	59	45	163	409	184	261	1	28	""	""	""	1909:16	13	0.613	73	0.849	12	""	""	""	7	164	9	""
2018	12621	3	715	Trinity (TX)	-	Opponent Totals	-	-	-	13	12	38	210	86	312	1	44	""	""	""	1909:16	59	2.781	125	0.679	""	""	""	""	""	58	1	""
2018	12621	3	717	Tufts	-	TEAM	-	-	-	""	""	0	""	""	200	""	""	""	2	""	""	0	""	1	1.000	""	""	""	1	""	""	""	""
2018	12621	3	717	Tufts	-	Totals	-	-	-	40	31	111	280	129	201	""	14	""	""	""	1667:40	1	0.054	37	0.974	17	""	""	2	3	123	3	""
2018	12621	3	717	Tufts	-	Opponent Totals	-	-	-	1	""	2	120	40	152	""	9	""	""	""	1667:40	40	2.159	88	0.688	3	""	""	1	""	56	""	""
2018	12621	3	1255	U New England	-	TEAM	-	-	-	1	""	2	""	1	210	1	2	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1255	U New England	-	Totals	-	-	-	12	8	32	199	86	220	1	23	""	""	""	1721:05	36	1.883	112	0.757	4	""	""	""	""	50	""	""
2018	12621	3	1255	U New England	-	Opponent Totals	-	-	-	36	32	104	348	148	167	""	16	""	""	""	1721:05	12	0.628	74	0.860	10	""	""	1	2	145	3	""
2018	12621	3	113	UC Santa Cruz	-	TEAM	-	-	-	""	""	0	""	""	162	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	113	UC Santa Cruz	-	Totals	-	-	-	24	17	65	175	83	221	""	21	""	""	""	1654:59	35	1.903	85	0.708	2	""	""	""	""	63	2	""
2018	12621	3	113	UC Santa Cruz	-	Opponent Totals	-	-	-	35	23	93	259	120	228	""	18	""	""	""	1654:59	24	1.305	59	0.711	7	""	""	""	3	80	3	""
2018	12621	3	401	UMass Boston	-	TEAM	-	-	-	1	""	2	""	1	176	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	3	401	UMass Boston	-	Totals	-	-	-	29	27	85	309	156	176	""	21	""	""	""	1721:16	16	0.837	58	0.784	7	""	""	""	1	92	1	""
2018	12621	3	401	UMass Boston	-	Opponent Totals	-	-	-	16	12	44	204	74	242	2	28	""	""	""	1721:16	29	1.516	127	0.814	8	""	""	""	2	61	2	""
2018	12621	3	656	UMass Dartmouth	-	TEAM	-	-	-	""	""	0	""	""	152	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	656	UMass Dartmouth	-	Totals	-	-	-	11	6	28	191	74	152	1	15	""	""	""	1370:00	31	2.036	83	0.728	2	""	""	""	2	55	3	""
2018	12621	3	656	UMass Dartmouth	-	Opponent Totals	-	-	-	31	20	82	251	114	125	1	17	""	""	""	1370:00	11	0.723	63	0.851	8	""	""	""	2	81	2	""
2018	12621	3	727	Union (NY)	-	TEAM	-	-	-	""	""	0	""	""	220	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	727	Union (NY)	-	Totals	-	-	-	21	13	55	197	80	220	2	25	""	""	""	1594:49	19	1.072	88	0.822	8	""	""	""	1	69	1	""
2018	12621	3	727	Union (NY)	-	Opponent Totals	-	-	-	19	15	53	225	107	186	1	14	""	""	""	1594:49	21	1.185	59	0.738	5	""	""	""	3	84	3	""
2018	12621	3	730	Ursinus	-	TEAM	-	-	-	2	""	4	""	2	144	""	2	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	730	Ursinus	-	Totals	-	-	-	11	7	29	131	63	170	2	22	""	""	""	1460:00	45	2.774	81	0.643	1	""	""	1	1	53	1	""
2018	12621	3	730	Ursinus	-	Opponent Totals	-	-	-	45	29	119	254	127	158	""	13	""	""	""	1460:00	11	0.678	52	0.825	9	""	""	""	1	78	1	""
2018	12621	3	733	Utica	-	TEAM	-	-	-	""	""	0	""	""	276	""	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	733	Utica	-	Totals	-	-	-	26	26	78	223	102	276	3	40	""	""	""	1768:33	25	1.272	119	0.826	6	""	""	1	""	104	""	""
2018	12621	3	733	Utica	-	Opponent Totals	-	-	-	25	19	69	308	145	223	1	14	""	""	""	1768:33	27	1.374	75	0.735	9	""	""	1	3	95	4	""
2018	12621	3	745	Va. Wesleyan	-	TEAM	-	-	-	""	""	0	""	""	212	""	3	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	745	Va. Wesleyan	-	Totals	-	-	-	28	21	77	222	106	212	""	27	""	""	""	1553:23	29	1.680	75	0.721	4	""	""	1	1	92	1	""
2018	12621	3	745	Va. Wesleyan	-	Opponent Totals	-	-	-	29	20	78	221	105	183	2	30	""	""	""	1553:23	28	1.622	78	0.736	5	""	""	2	2	76	3	""
2018	12621	3	30166	Valley Forge	-	TEAM	-	-	-	""	""	0	""	""	118	""	""	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30166	Valley Forge	-	Totals	-	-	-	13	6	32	142	68	118	""	7	""	""	""	1469:38	65	3.981	116	0.641	""	""	""	""	1	36	1	""
2018	12621	3	30166	Valley Forge	-	Opponent Totals	-	-	-	65	40	170	403	181	130	""	10	""	""	""	1469:38	13	0.796	55	0.809	9	""	""	""	1	123	1	""
2018	12621	3	737	Vassar	-	TEAM	-	-	-	""	""	0	""	""	183	""	2	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	737	Vassar	-	Totals	-	-	-	25	24	74	251	110	194	2	18	""	""	""	1686:03	17	0.907	63	0.787	6	""	""	""	1	91	2	""
2018	12621	3	737	Vassar	-	Opponent Totals	-	-	-	17	10	44	179	80	195	""	25	""	""	""	1686:03	25	1.334	85	0.773	4	""	""	""	1	77	1	""
2018	12621	3	808	WPI	-	TEAM	-	-	-	""	""	0	""	""	232	""	""	""	5	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	808	WPI	-	Totals	-	-	-	42	27	111	323	158	235	""	11	""	""	""	1876:39	14	0.671	65	0.823	10	""	""	1	4	122	4	""
2018	12621	3	808	WPI	-	Opponent Totals	-	-	-	14	11	39	182	79	258	""	22	""	""	""	1876:39	42	2.014	116	0.734	4	""	""	""	1	67	1	""
2018	12621	3	747	Wabash	-	TEAM	-	-	-	""	""	0	2	1	213	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	747	Wabash	-	Totals	-	-	-	34	35	103	261	115	235	""	20	""	""	""	1677:52	24	1.287	48	0.667	5	""	""	""	""	99	1	""
2018	12621	3	747	Wabash	-	Opponent Totals	-	-	-	24	16	64	175	72	241	1	20	""	""	""	1677:52	34	1.824	80	0.702	3	""	""	1	""	74	1	""
2018	12621	3	750	Wartburg	-	TEAM	-	-	-	""	""	0	""	""	204	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	750	Wartburg	-	Totals	-	-	-	30	21	81	288	143	204	1	20	""	""	""	1731:29	20	1.040	85	0.810	5	""	""	""	3	94	5	""
2018	12621	3	750	Wartburg	-	Opponent Totals	-	-	-	20	14	54	237	105	201	""	23	""	""	""	1731:29	30	1.559	113	0.790	2	""	""	""	1	81	2	""
2018	12621	3	751	Wash. & Jeff.	-	TEAM	-	-	-	""	""	0	""	""	231	""	1	""	5	""	""	0	""	2	1.000	""	""	""	1	""	""	""	""
2018	12621	3	751	Wash. & Jeff.	-	Totals	-	-	-	28	20	76	291	144	236	2	21	""	""	""	1632:25	24	1.323	56	0.700	4	""	""	1	1	97	1	""
2018	12621	3	751	Wash. & Jeff.	-	Opponent Totals	-	-	-	24	18	66	190	80	243	""	20	""	""	""	1632:25	28	1.544	116	0.806	6	""	""	2	3	73	3	""
2018	12621	3	752	Wash. & Lee	-	TEAM	-	-	-	""	""	0	""	""	213	""	""	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	752	Wash. & Lee	-	Totals	-	-	-	46	29	121	355	172	213	1	10	""	""	""	1735:30	15	0.778	58	0.795	8	""	""	""	3	156	4	""
2018	12621	3	752	Wash. & Lee	-	Opponent Totals	-	-	-	15	10	40	176	73	211	""	23	""	""	""	1735:30	46	2.385	125	0.731	2	""	""	1	1	86	2	""
2018	12621	3	753	Washington Col.	-	TEAM	-	-	-	""	""	0	""	""	212	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	753	Washington Col.	-	Totals	-	-	-	18	11	47	222	97	220	""	18	""	""	""	1571:55	27	1.546	82	0.752	5	""	""	""	2	74	2	""
2018	12621	3	753	Washington Col.	-	Opponent Totals	-	-	-	27	20	74	269	109	213	1	24	""	""	""	1571:55	18	1.031	77	0.811	6	""	""	2	4	80	4	""
2018	12621	3	755	Washington-St. Louis	-	TEAM	-	-	-	""	""	0	""	""	212	""	""	""	4	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	755	Washington-St. Louis	-	Totals	-	-	-	24	19	67	268	99	212	1	21	""	""	""	1535:33	19	1.114	70	0.787	5	""	""	""	3	90	5	""
2018	12621	3	755	Washington-St. Louis	-	Opponent Totals	-	-	-	19	14	52	205	89	171	""	19	""	""	""	1535:33	24	1.407	75	0.758	2	""	""	""	1	75	1	""
2018	12621	3	1434	Waynesburg	-	TEAM	-	-	-	""	""	0	""	""	178	""	""	""	4	""	""	0	""	2	1.000	""	""	""	1	""	""	""	""
2018	12621	3	1434	Waynesburg	-	Totals	-	-	-	19	14	52	220	90	178	2	16	""	""	""	1452:30	29	1.797	92	0.760	4	""	""	1	3	62	4	""
2018	12621	3	1434	Waynesburg	-	Opponent Totals	-	-	-	29	12	70	252	121	210	3	24	""	""	""	1487:50	19	1.149	71	0.789	5	""	""	1	2	85	4	""
2018	12621	3	759	Webster	-	TEAM	-	-	-	""	""	0	""	""	206	""	""	""	3	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	759	Webster	-	Totals	-	-	-	32	27	91	263	116	232	1	20	""	""	""	1914:31	21	0.987	65	0.756	8	""	""	""	1	90	2	""
2018	12621	3	759	Webster	-	Opponent Totals	-	-	-	21	16	58	242	84	233	""	16	""	""	""	1914:31	32	1.504	84	0.724	4	""	""	""	2	75	2	""
2018	12621	3	761	Wells	-	TEAM	-	-	-	""	""	0	""	""	120	""	""	""	5	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	3	761	Wells	-	Totals	-	-	-	21	12	54	200	91	120	""	10	""	""	""	1460:00	34	2.096	87	0.719	3	""	""	""	2	91	2	""
2018	12621	3	761	Wells	-	Opponent Totals	-	-	-	34	27	95	256	121	149	1	17	""	""	""	1460:00	21	1.295	70	0.769	6	""	""	""	1	89	1	""
2018	12621	3	762	Wentworth	-	TEAM	-	-	-	""	""	0	""	""	250	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	762	Wentworth	-	Totals	-	-	-	43	38	124	390	183	264	""	15	""	""	""	1859:21	33	1.597	95	0.742	4	""	""	""	1	92	2	""
